page_id,title,fullurl,categories
90088, Storm Vortex Projector, https://warhammer40k.fandom.com/wiki/Storm_Vortex_Projector ,"[""S"", ""Aeldari"", ""Dark Eldar"", ""Dark Eldar Technology"", ""Dark Eldar Weapons"", ""Weapons""]"
90177, Stelanictite, https://warhammer40k.fandom.com/wiki/Stelanictite ,"[""S"", ""Leagues of Votann"", ""Leagues of Votann Technology"", ""Squats""]"
90418, Strategic Collective, https://warhammer40k.fandom.com/wiki/Strategic_Collective ,"[""S"", ""Adepts"", ""Imperium"", ""Tyranid"", ""History"", ""Imperial History""]"
91160, Steeltalon Hawk, https://warhammer40k.fandom.com/wiki/Steeltalon_Hawk ,"[""S"", ""Imperial Technology"", ""Imperium"", ""Robots"", ""Sisters of Silence""]"
91294, Sub-sector, https://warhammer40k.fandom.com/wiki/Sub-sector ,"[""S"", ""Galaxy"", ""Imperium"", ""Sector""]"
91414, Stromark Civil War, https://warhammer40k.fandom.com/wiki/Stromark_Civil_War ,"[""S"", ""Blood Angels"", ""Campaigns"", ""Imperial Campaigns"", ""Imperial History"", ""Imperium"", ""History"", ""Space Marines""]"
91473, Subjugator (Sisters of Silence), https://warhammer40k.fandom.com/wiki/Subjugator_(Sisters_of_Silence) ,"[""S"", ""Horus Heresy"", ""Imperium"", ""Sisters of Silence""]"
91843, Stone Guardians, https://warhammer40k.fandom.com/wiki/Stone_Guardians ,"[""S"", ""Dark Angels"", ""Imperial Technology"", ""Imperium"", ""Space Marines"", ""Space Marine Equipment""]"
2176, Tactical Marine, https://warhammer40k.fandom.com/wiki/Tactical_Marine ,"[""T"", ""Imperium"", ""Space Marines""]"
2247, Tallarn, https://warhammer40k.fandom.com/wiki/Tallarn ,"[""T"", ""Desert World"", ""Imperium"", ""Imperial Campaigns"", ""Imperial Guard"", ""Imperial planets"", ""Civilised World"", ""Planets""]"
2482, T'au (Planet), https://warhammer40k.fandom.com/wiki/T%27au_(Planet) ,"[""T"", ""Planets"", ""Tau Empire"", ""Tau"", ""Tau Sept"", ""Tau World""]"
2498, Swooping Hawks, https://warhammer40k.fandom.com/wiki/Swooping_Hawks ,"[""S"", ""Aeldari"", ""Asuryani"", ""Eldar"", ""Eldar Aspect Warriors""]"
2820, Talos Pain Engine, https://warhammer40k.fandom.com/wiki/Talos_Pain_Engine ,"[""T"", ""Aeldari"", ""Dark Eldar Skimmercraft"", ""Dark Eldar"", ""Dark Eldar Technology"", ""Dark Eldar Vehicles"", ""Vehicles""]"
4112, Sus-an Membrane, https://warhammer40k.fandom.com/wiki/Sus-an_Membrane ,"[""S"", ""Imperial Technology"", ""Imperium"", ""Space Marine Organs"", ""Space Marines""]"
4220, Tanith, https://warhammer40k.fandom.com/wiki/Tanith ,"[""T"", ""Dead World"", ""Forest World"", ""Feudal World"", ""Imperial Guard"", ""Imperial planets"", ""Imperium"", ""Planets""]"
4702, Tarsis Ultra, https://warhammer40k.fandom.com/wiki/Tarsis_Ultra ,"[""T"", ""Planets"", ""Imperial planets"", ""Dead World"", ""Agri World"", ""Ultramarines"", ""Imperial Campaigns"", ""History"", ""Imperium"", ""Tyranid"", ""Imperial History"", ""Iron Warriors"", ""Civilised World""]"
5896, Tartarus, https://warhammer40k.fandom.com/wiki/Tartarus ,"[""T"", ""Planets"", ""Imperium"", ""Warhammer 40,000 video games"", ""Civilised World""]"
7251, Swarmlord, https://warhammer40k.fandom.com/wiki/Swarmlord ,"[""S"", ""Characters"", ""Tyranid"", ""Tyranid Characters"", ""Tyranid Units""]"
8552, Taros (T'ros), https://warhammer40k.fandom.com/wiki/Taros_(T%27ros) ,"[""Mining World"", ""Imperium"", ""Tau"", ""Tau Empire"", ""T"", ""Imperial planets"", ""Planets"", ""Desert World"", ""Tau World"", ""Tau Sept""]"
11379, Tarik Torgaddon, https://warhammer40k.fandom.com/wiki/Tarik_Torgaddon ,"[""T"", ""Characters"", ""History"", ""Imperial Characters"", ""Imperial History"", ""Imperium"", ""Space Marines""]"
11536, The Tainted, https://warhammer40k.fandom.com/wiki/Tainted ,"[""T"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Space Marine Legions"", ""Death Guard"", ""Nurgle"", ""Renegade Space Marine Chapters""]"
11996, Swords of Khargoth, https://warhammer40k.fandom.com/wiki/Swords_of_Khargoth ,"[""S"", ""Chaos"", ""Chaos Space Marine Legions"", ""Chaos Space Marines"", ""Renegade Space Marine Chapters""]"
14044, Talos Valcoran, https://warhammer40k.fandom.com/wiki/Talos_Valcoran ,"[""T"", ""V"", ""Chaos"", ""Chaos Characters"", ""Chaos Space Marines"", ""Characters"", ""Night Lords""]"
14697, Tarellians, https://warhammer40k.fandom.com/wiki/Tarellians ,"[""T"", ""Races"", ""Tau"", ""Tau Empire""]"
15965, Tarkh'ax, https://warhammer40k.fandom.com/wiki/Tarkh%27ax ,"[""T"", ""Chaos"", ""Chaos Characters"", ""Daemons"", ""Warhammer 40,000 video games"", ""Characters""]"
16480, Swords of the Emperor, https://warhammer40k.fandom.com/wiki/Swords_of_the_Emperor ,"[""S"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
16518, Supplicators, https://warhammer40k.fandom.com/wiki/Supplicators ,"[""S"", ""Space Marines"", ""Space Marine Chapters"", ""Imperium"", ""Unknown Founding""]"
16730, Tarantulas, https://warhammer40k.fandom.com/wiki/Tarantulas ,"[""T"", ""Imperium"", ""Space Marines"", ""Space Marine Chapters"", ""Unknown Founding""]"
17676, Tarnus Vale, https://warhammer40k.fandom.com/wiki/Tarnus_Vale ,"[""T"", ""V"", ""Badab War"", ""Characters"", ""Imperium"", ""Imperial Characters"", ""Space Marines""]"
18540, Tales of Heresy (Anthology), https://warhammer40k.fandom.com/wiki/Tales_of_Heresy_(Anthology) ,"[""T"", ""Anthology Novels"", ""Novels"", ""The Horus Heresy novel series""]"
19036, Taninim Crusade, https://warhammer40k.fandom.com/wiki/Taninim_Crusade ,"[""T"", ""Imperial History"", ""Imperial Campaigns"", ""Imperium"", ""Space Marines"", ""Campaigns"", ""History"", ""Xenos Campaigns""]"
19815, Tarran Cearr, https://warhammer40k.fandom.com/wiki/Tarran_Cearr ,"[""C"", ""T"", ""Deathwatch"", ""Space Marines"", ""Imperium"", ""Characters"", ""Imperial Characters"", ""Jericho Reach"", ""Storm Wardens""]"
20200, Sword Brethren, https://warhammer40k.fandom.com/wiki/Sword_Brethren ,"[""S"", ""Black Templars"", ""Imperium"", ""Space Marines"", ""Titles""]"
20342, Svane Vulfbad, https://warhammer40k.fandom.com/wiki/Svane_Vulfbad ,"[""S"", ""V"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Characters"", ""Characters"", ""Space Wolves""]"
22880, Tarikus, https://warhammer40k.fandom.com/wiki/Tarikus ,"[""T"", ""Imperial Characters"", ""Space Marines"", ""Characters"", ""Imperium""]"
23074, Szobczak, https://warhammer40k.fandom.com/wiki/Szobczak ,"[""S"", ""Deathwatch"", ""Imperial Fists"", ""Imperial Characters"", ""Characters"", ""Imperium"", ""Space Marines"", ""Imperial Walkers"", ""Walkers"", ""Jericho Reach"", ""Ordo Xenos""]"
24037, Taremar Aurellian, https://warhammer40k.fandom.com/wiki/Taremar_Aurellian ,"[""T"", ""A"", ""Characters"", ""Grey Knights"", ""Imperial Characters"", ""Imperium"", ""Inquisition"", ""Ordo Malleus"", ""Space Marines""]"
26802, Swords of Praesium, https://warhammer40k.fandom.com/wiki/Swords_of_Praesium ,"[""S"", ""Space Marines"", ""Space Marine Chapters"", ""Imperium"", ""Unknown Founding""]"
28019, T'au Commander, https://warhammer40k.fandom.com/wiki/T%27au_Commander ,"[""T"", ""Tau"", ""Tau Empire""]"
29934, Swiftdeath Fighter, https://warhammer40k.fandom.com/wiki/Swiftdeath_Fighter ,"[""S"", ""Attack Craft"", ""Chaos"", ""Chaos Vehicles"", ""Vehicles"", ""Chaos Aircraft"", ""Aircraft"", ""Chaos Spacecraft"", ""Spacecraft""]"
31415, Sword-class Frigate, https://warhammer40k.fandom.com/wiki/Sword-class_Frigate ,"[""S"", ""Calixis Sector"", ""Escorts"", ""Imperial Merchants"", ""Imperial Navy"", ""Imperial Spacecraft"", ""Imperium"", ""Koronus Expanse"", ""Rogue Traders"", ""Spacecraft""]"
31840, Synaptic Disintegrator, https://warhammer40k.fandom.com/wiki/Synaptic_Disintegrator ,"[""S"", ""Necron"", ""Necron Weapons"", ""Weapons"", ""Necron Technology""]"
38761, Talon of Horus, https://warhammer40k.fandom.com/wiki/Talon_of_Horus ,"[""T"", ""Black Legion"", ""Chaos"", ""Chaos Weapons"", ""Weapons""]"
38824, Supreme Shield Matrix, https://warhammer40k.fandom.com/wiki/Supreme_Shield_Matrix ,"[""S"", ""Necron"", ""Necron Technology""]"
41895, Target Lock, https://warhammer40k.fandom.com/wiki/Target_Lock ,"[""T"", ""Tau"", ""Tau Empire"", ""Tau Technology""]"
41896, Targeting Array, https://warhammer40k.fandom.com/wiki/Targeting_Array ,"[""T"", ""Tau"", ""Tau Empire"", ""Tau Technology""]"
42016, Sword of Puretide, https://warhammer40k.fandom.com/wiki/Sword_of_Puretide ,"[""S"", ""Tau"", ""Tau Empire"", ""Tau Technology""]"
42071, Talisman of Arthas Moloch, https://warhammer40k.fandom.com/wiki/Talisman_of_Arthas_Moloch ,"[""T"", ""Tau"", ""Tau Empire""]"
46421, Sword of Secrets, https://warhammer40k.fandom.com/wiki/Sword_of_Secrets ,"[""S"", ""Dark Angels"", ""Imperial Technology"", ""Imperial weapons"", ""Imperium"", ""Space Marine Equipment"", ""Space Marines"", ""Weapons""]"
46426, Sword of Silence, https://warhammer40k.fandom.com/wiki/Sword_of_Silence ,"[""S"", ""Dark Angels"", ""Imperial Technology"", ""Imperial weapons"", ""Imperium"", ""Space Marine Equipment"", ""Space Marines"", ""Weapons""]"
53469, Tarkus, https://warhammer40k.fandom.com/wiki/Tarkus ,"[""T"", ""Blood Ravens"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Space Marines"", ""Warhammer 40,000 video games""]"
53558, Sven Bloodhowl, https://warhammer40k.fandom.com/wiki/Sven_Bloodhowl ,"[""S"", ""B"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Space Marines"", ""Space Wolves""]"
54503, Tankbusta, https://warhammer40k.fandom.com/wiki/Tankbusta ,"[""T"", ""Ork Boyz"", ""Ork"", ""Titles""]"
57553, Swordfish, https://warhammer40k.fandom.com/wiki/Swordfish ,"[""S"", ""Tau"", ""Tau Empire"", ""Tau Vehicles"", ""Vehicles""]"
60960, Tallarn: Executioner, https://warhammer40k.fandom.com/wiki/Tallarn:_Executioner ,"[""Books"", ""Novellas"", ""T"", ""The Horus Heresy novel series""]"
60979, Tallarn: Ironclad, https://warhammer40k.fandom.com/wiki/Tallarn:_Ironclad ,"[""T"", ""Books"", ""Novellas"", ""The Horus Heresy novel series""]"
66605, Talassar, https://warhammer40k.fandom.com/wiki/Talassar ,"[""T"", ""Imperial planets"", ""Imperium"", ""Feudal World"", ""Ocean World"", ""Space Marine Chapter Homeworld"", ""Ultramarines"", ""Planets""]"
66629, Taghmata Omnissiah, https://warhammer40k.fandom.com/wiki/Taghmata_Omnissiah ,"[""T"", ""Adeptus Mechanicus"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium""]"
69047, Taser Weapons, https://warhammer40k.fandom.com/wiki/Taser_Weapons ,"[""T"", ""Adeptus Mechanicus"", ""Imperial Technology"", ""Imperial weapons"", ""Imperium"", ""Skitarii"", ""Weapons""]"
69558, Tahril, https://warhammer40k.fandom.com/wiki/Tahril ,"[""T"", ""Aeldari"", ""Characters"", ""Dark Eldar"", ""Dark Eldar Characters"", ""Warhammer 40,000 video games""]"
69871, Talisman: The Horus Heresy, https://warhammer40k.fandom.com/wiki/Talisman:_The_Horus_Heresy ,"[""Warhammer 40,000"", ""Warhammer 40,000 Board Games"", ""Warhammer 40,000 video games""]"
72563, Tallarn: Witness (Short Story), https://warhammer40k.fandom.com/wiki/Tallarn:_Witness_(Short_Story) ,"[""Books"", ""Short Story"", ""EBooks"", ""The Horus Heresy novel series"", ""T""]"
72577, Tallarn: Siren (Short Story), https://warhammer40k.fandom.com/wiki/Tallarn:_Siren_(Short_Story) ,"[""Books"", ""Short Story"", ""EBooks"", ""The Horus Heresy novel series"", ""T""]"
75159, Tarnis, https://warhammer40k.fandom.com/wiki/Tarnis ,"[""Planets"", ""Imperial planets"", ""T"", ""Imperium"", ""Warhammer 40,000 video games"", ""Civilised World""]"
75270, Tallarn (Anthology), https://warhammer40k.fandom.com/wiki/Tallarn_(Anthology) ,"[""Books"", ""T"", ""Novels"", ""Anthology Novels"", ""The Horus Heresy novel series""]"
90323, Valador, https://warhammer40k.fandom.com/wiki/Valador ,"[""V"", ""Aeldari"", ""Asuryani"", ""Characters"", ""Eldar"", ""Eldar Characters"", ""Eldar Walkers"", ""Warhammer 40,000 video games"", ""Walkers""]"
90387, Vasgotox, https://warhammer40k.fandom.com/wiki/Vasgotox ,"[""A"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Technology"", ""Chaos Weapons"", ""Death Guard"", ""Horus Heresy"", ""Imperial Technology"", ""Imperial weapons"", ""Imperium"", ""Space Marines"", ""Weapons""]"
90428, Urian Vendraig, https://warhammer40k.fandom.com/wiki/Urian_Vendraig ,"[""U"", ""V"", ""Characters"", ""Dark Angels"", ""Imperial Characters"", ""Imperium"", ""Space Marines""]"
90869, Utorian Denash, https://warhammer40k.fandom.com/wiki/Utorian_Denash ,"[""F"", ""Deathwatch"", ""Imperium"", ""Space Marines"", ""Watch Fortress""]"
90910, Valesnus, https://warhammer40k.fandom.com/wiki/Valesnus ,"[""V"", ""Characters"", ""Deathwatch"", ""Imperial Characters"", ""Imperium"", ""Space Marines""]"
90920, Vaedrian Shenol, https://warhammer40k.fandom.com/wiki/Vaedrian_Shenol ,"[""V"", ""S"", ""Deathwatch"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Space Marines""]"
90963, Veiled Region, https://warhammer40k.fandom.com/wiki/Veiled_Region ,"[""V"", ""Galaxy"", ""Sector"", ""Segmentum Tempestus""]"
90997, Ursula J. Creed, https://warhammer40k.fandom.com/wiki/Ursula_J._Creed ,"[""U"", ""C"", ""Characters"", ""Imperial Characters"", ""Imperial Guard"", ""Imperium""]"
91949, Vagabond-class Merchant Trader, https://warhammer40k.fandom.com/wiki/Vagabond-class_Merchant_Trader ,"[""V"", ""Calixis Sector"", ""Imperial Merchants"", ""Imperial Spacecraft"", ""Imperium"", ""Koronus Expanse"", ""Rogue Traders"", ""Spacecraft"", ""Transport Spacecraft""]"
92999, Vektrônn's Eye, https://warhammer40k.fandom.com/wiki/Vektr%C3%B4nn%27s_Eye ,"[""Q"", ""Leagues of Votann"", ""Leagues of Votann Spacecraft"", ""Leagues of Votann Technology"", ""Squats""]"
93217, Valtus, https://warhammer40k.fandom.com/wiki/Valtus ,"[""V"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Primaris Space Marines"", ""Space Marines"", ""Ultramarines"", ""Warhammer 40,000 video games""]"
1835, Vulkan, https://warhammer40k.fandom.com/wiki/Vulkan ,"[""V"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Primarchs"", ""Salamanders"", ""Space Marines""]"
1894, Vindicare Temple, https://warhammer40k.fandom.com/wiki/Vindicare_Temple ,"[""V"", ""Imperial Assassins"", ""Imperium""]"
2595, Vox-drone, https://warhammer40k.fandom.com/wiki/Vox-drone ,"[""V"", ""Imperial Technology"", ""Imperium""]"
2701, Volistad, https://warhammer40k.fandom.com/wiki/Volistad ,"[""V"", ""Planets"", ""Civilised World"", ""Imperium"", ""Imperial planets"", ""Warhammer 40,000 video games""]"
85352, Ta'lab Vita-37, https://warhammer40k.fandom.com/wiki/Ta%27lab_Vita-37 ,"[""T"", ""V"", ""Characters"", ""History"", ""Horus Heresy"", ""Imperial Characters"", ""Imperial History"", ""Selenar""]"
91042, Vresh, https://warhammer40k.fandom.com/wiki/Vresh ,"[""V"", ""Imperial Guard"", ""Imperial planets"", ""Imperium"", ""Planets""]"
2946, Vitria, https://warhammer40k.fandom.com/wiki/Vitria ,"[""V"", ""Desert World"", ""Imperial planets"", ""Imperial Guard"", ""Imperium"", ""Planets"", ""Civilised World""]"
4364, Vulcan Mega Bolter, https://warhammer40k.fandom.com/wiki/Vulcan_Mega_Bolter ,"[""V"", ""Chaos"", ""Chaos Weapons"", ""Collegia Titanica"", ""Imperial weapons"", ""Imperium"", ""Traitor Titan Legions"", ""Weapons""]"
6158, Vitrian Dragoons, https://warhammer40k.fandom.com/wiki/Vitrian_Dragoons ,"[""Imperial Guard Regiments"", ""Imperial Guard"", ""V"", ""Sabbat Worlds Crusade"", ""Imperium""]"
77328, Tainted Sons, https://warhammer40k.fandom.com/wiki/Tainted_Sons ,"[""T"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Space Marine Legions"", ""Death Guard"", ""Nurgle""]"
77549, Suppurant Sting, https://warhammer40k.fandom.com/wiki/Suppurant_Sting ,"[""S"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Space Marine Legions"", ""Death Guard"", ""Nurgle""]"
77772, Tainted Lung, https://warhammer40k.fandom.com/wiki/Tainted_Lung ,"[""T"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Space Marine Legions"", ""Death Guard"", ""Nurgle""]"
77783, Tank Commander, https://warhammer40k.fandom.com/wiki/Tank_Commander ,"[""T"", ""Imperial Guard"", ""Imperium""]"
77845, Talus IV, https://warhammer40k.fandom.com/wiki/Talus_IV ,"[""Imperial planets"", ""Imperium"", ""Planets"", ""Space Marine Chapter Homeworld"", ""T""]"
79929, Tactica Imperialis (Background Book), https://warhammer40k.fandom.com/wiki/Tactica_Imperialis_(Background_Book) ,"[""T"", ""Books"", ""Sourcebooks"", ""Gaunt's Ghosts (Novel Series)""]"
80397, Swordstorm, https://warhammer40k.fandom.com/wiki/Swordstorm ,"[""S"", ""Battleships"", ""History"", ""Imperial History"", ""Imperial Spacecraft"", ""Imperium"", ""Space Marines"", ""Spacecraft"", ""White Scars"", ""Gloriana-class Battleships""]"
81369, Talion, https://warhammer40k.fandom.com/wiki/Talion ,"[""T"", ""Adeptus Custodes"", ""Aircraft"", ""Imperial Aircraft"", ""Imperium""]"
81921, Tane Massata, https://warhammer40k.fandom.com/wiki/Tane_Massata ,"[""T"", ""M"", ""Characters"", ""Imperial Characters"", ""History"", ""Imperial History"", ""Imperium"", ""Inquisitors"", ""Ordo Malleus""]"
82262, T'au Merchant Fleet, https://warhammer40k.fandom.com/wiki/T%27au_Merchant_Fleet ,"[""T"", ""Spacecraft"", ""Tau"", ""Tau Empire"", ""Tau Technology"", ""Tau Spacecraft""]"
82781, Vanguard Suppressor, https://warhammer40k.fandom.com/wiki/Suppressor_Squad ,"[""V"", ""Imperium"", ""Space Marines"", ""Primaris Space Marines""]"
83118, Syll'Esske, https://warhammer40k.fandom.com/wiki/Syll%27Esske ,"[""Templates"", ""S"", ""Chaos"", ""Chaos Characters"", ""Characters"", ""Daemons"", ""Slaanesh""]"
84558, Talledus System, https://warhammer40k.fandom.com/wiki/Talledus_System ,"[""T"", ""Adeptus Ministorum"", ""Galaxy"", ""Imperium"", ""System""]"
84604, Talledus War, https://warhammer40k.fandom.com/wiki/Talledus_War ,"[""T"", ""Adepta Sororitas"", ""Adeptus Ministorum"", ""Black Templars"", ""Campaigns"", ""Chaos"", ""Chaos Campaigns"", ""Chaos Space Marines"", ""Era Indomitus"", ""Imperial Campaigns"", ""Imperial Guard"", ""Imperial Knights"", ""Imperium"", ""Iron Warriors"", ""Psychic Awakening"", ""Night Lords"", ""Space Marines"", ""Word Bearers""]"
84818, Syndilian Shanyr, https://warhammer40k.fandom.com/wiki/Syndilian_Shanyr ,"[""S"", ""Characters"", ""Eldar"", ""Eldar Characters"", ""Jericho Reach""]"
84844, Sylas Skor, https://warhammer40k.fandom.com/wiki/Sylas_Skor ,"[""S"", ""Characters"", ""Imperial Characters"", ""Imperial Navy"", ""Imperium"", ""Jericho Reach""]"
84983, Tantalus, https://warhammer40k.fandom.com/wiki/Tantalus ,"[""T"", ""Agri World"", ""Dead World"", ""Imperial planets"", ""Imperium"", ""Industrial World"", ""Jericho Reach"", ""Planets"", ""Tyranid""]"
85012, Tabius Rasa, https://warhammer40k.fandom.com/wiki/Tabius_Rasa ,"[""T"", ""Feral World"", ""Jericho Reach"", ""Ocean World"", ""Planets""]"
85073, Talons of Perdition, https://warhammer40k.fandom.com/wiki/Talons_of_Perdition ,"[""T"", ""Imperium"", ""Imperial Technology"", ""Imperial weapons"", ""Space Marine Equipment"", ""Space Marines"", ""Weapons""]"
86177, Ta'shiro (Fortress Station), https://warhammer40k.fandom.com/wiki/Ta%27shiro_(Fortress_Station) ,"[""S"", ""Spacecraft"", ""Tau"", ""Tau Empire"", ""Tau Spacecraft""]"
86692, Tabula Myriad, https://warhammer40k.fandom.com/wiki/Tabula_Myriad ,"[""T"", ""Adeptus Mechanicus"", ""Horus Heresy"", ""History"", ""Imperial History"", ""Imperium"", ""Imperial Technology""]"
87059, Tapestries of Riga, https://warhammer40k.fandom.com/wiki/Tapestries_of_Riga ,"[""T"", ""Blood Angels"", ""Space Marines"", ""Horus Heresy"", ""Imperium""]"
2717, WAAAGH!, https://warhammer40k.fandom.com/wiki/WAAAGH! ,"[""W"", ""Ork"", ""Campaigns"", ""History"", ""Xenos Campaigns""]"
88471, System Ship, https://warhammer40k.fandom.com/wiki/System_Ship ,"[""S"", ""Escorts"", ""Imperial Spacecraft"", ""Imperial Navy"", ""Imperium"", ""Spacecraft""]"
88500, Tarask-class Merchantman, https://warhammer40k.fandom.com/wiki/Tarask-class_Merchantman ,"[""T"", ""Adeptus Mechanicus"", ""Imperial Merchants"", ""Imperial Navy"", ""Imperial Spacecraft"", ""Imperium"", ""Spacecraft"", ""Transport Spacecraft""]"
88728, Tarsus Buckler, https://warhammer40k.fandom.com/wiki/Tarsus_Buckler ,"[""T"", ""Adeptus Custodes"", ""Imperial Technology"", ""Imperium""]"
89347, Swords of Epiphany, https://warhammer40k.fandom.com/wiki/Swords_of_Epiphany ,"[""S"", ""Chaos"", ""Chaos Space Marine Legions"", ""Chaos Space Marines"", ""Unknown Founding""]"
89591, Tamâkh, https://warhammer40k.fandom.com/wiki/Tam%C3%A2kh ,"[""C"", ""Leagues of Votann"", ""Leagues of Votann Holds"", ""Hold Worlds"", ""Kin Worlds"", ""Squats"", ""Planets"", ""Ymyr Conglomerate""]"
89634, Sylâkh's Kindred, https://warhammer40k.fandom.com/wiki/Syl%C3%A2kh%27s_Kindred ,"[""S"", ""Leagues of Votann"", ""Leagues of Votann Kindreds"", ""Squats""]"
89863, Svêkh Thûrkann, https://warhammer40k.fandom.com/wiki/Sv%C3%AAkh_Th%C3%BBrkann ,"[""S"", ""T"", ""Characters"", ""Leagues of Votann"", ""Leagues of Votann Characters"", ""Squats""]"
90050, Superfrag Rocket Launcher, https://warhammer40k.fandom.com/wiki/Superfrag_Rocket_Launcher ,"[""S"", ""Imperial Technology"", ""Imperial weapons"", ""Imperium"", ""Primaris Space Marines"", ""Space Marines"", ""Weapons""]"
90053, Superkrak Rocket Launcher, https://warhammer40k.fandom.com/wiki/Superkrak_Rocket_Launcher ,"[""S"", ""Imperial Technology"", ""Imperial weapons"", ""Imperium"", ""Primaris Space Marines"", ""Space Marines"", ""Weapons""]"
90087, Tantalus (Drukhari), https://warhammer40k.fandom.com/wiki/Tantalus_(Drukhari) ,"[""T"", ""Aeldari"", ""Dark Eldar"", ""Dark Eldar Skimmercraft"", ""Dark Eldar Technology"", ""Dark Eldar Vehicles"", ""Vehicles""]"
90091, Surasis Grief, https://warhammer40k.fandom.com/wiki/Surasis_Grief ,"[""K"", ""Aeldari"", ""Characters"", ""Dark Eldar"", ""Dark Eldar Characters""]"
90120, Syren, https://warhammer40k.fandom.com/wiki/Syren ,"[""S"", ""Aeldari"", ""Dark Eldar"", ""Titles""]"
90421, Synopticon, https://warhammer40k.fandom.com/wiki/Synopticon ,"[""S"", ""Adepts"", ""Adeptus Terra"", ""Imperium""]"
90515, Swamp World, https://warhammer40k.fandom.com/wiki/Swamp_World ,"[""S"", ""Imperial planets"", ""Imperium"", ""Planets"", ""Swamp World""]"
90842, Talasa Prime, https://warhammer40k.fandom.com/wiki/Talasa_Prime ,"[""T"", ""Deathwatch"", ""Fortress World"", ""Imperial planets"", ""Imperium"", ""Inquisition"", ""Ordo Xenos"", ""Planets"", ""Segmentum Ultima"", ""Space Marines"", ""Watch Fortress""]"
90845, Talasa System, https://warhammer40k.fandom.com/wiki/Talasa_System ,"[""T"", ""Deathwatch"", ""Galaxy"", ""Imperium"", ""Inquisition"", ""Ordo Xenos"", ""System"", ""Ultramarines""]"
90846, Talasa Secundus, https://warhammer40k.fandom.com/wiki/Talasa_Secundus ,"[""T"", ""Campaigns"", ""Death Guard"", ""Hive World"", ""Imperial Campaigns"", ""Imperial planets"", ""Imperium"", ""Planets"", ""Space Marines"", ""War World""]"
91741, Talons of the Emperor, https://warhammer40k.fandom.com/wiki/Talons_of_the_Emperor ,"[""T"", ""Adeptus Custodes"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Horus Heresy"", ""Imperial Assassins"", ""Imperium"", ""Sisters of Silence""]"
92350, Suspensor Web, https://warhammer40k.fandom.com/wiki/Suspensor_Web ,"[""S"", ""Horus Heresy"", ""Imperial Technology"", ""Imperium"", ""Space Marine Equipment"", ""Space Marine Legions"", ""Space Marines""]"
92568, Synapse creatures, https://warhammer40k.fandom.com/wiki/Synapse_creatures ,"[""S"", ""Tyranid"", ""Tyranid Technology""]"
92754, Tattleslug, https://warhammer40k.fandom.com/wiki/Tattleslug ,"[""T"", ""Chaos"", ""Daemons"", ""Nurgle""]"
4239, Tellos, https://warhammer40k.fandom.com/wiki/Tellos ,"[""T"", ""Chaos Characters"", ""Chaos Space Marines"", ""Space Marines"", ""Imperial Characters""]"
7632, Tervigon, https://warhammer40k.fandom.com/wiki/Tervigon ,"[""T"", ""Tyranid"", ""Tyranid Units"", ""Walkers""]"
7634, Termagant, https://warhammer40k.fandom.com/wiki/Termagant ,"[""T"", ""Tyranid"", ""Tyranid Units""]"
9743, Terror Ship, https://warhammer40k.fandom.com/wiki/Terror_Ship ,"[""T"", ""Cruisers"", ""Ork"", ""Ork Spacecraft"", ""Spacecraft""]"
11676, Taurans, https://warhammer40k.fandom.com/wiki/Taurans ,"[""T"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
12141, Terminus Est, https://warhammer40k.fandom.com/wiki/Terminus_Est ,"[""T"", ""Battleships"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Spacecraft"", ""Death Guard"", ""History"", ""Imperial History"", ""Imperial Spacecraft"", ""Imperium"", ""Spacecraft"", ""Space Marines""]"
15019, Templars of Blood, https://warhammer40k.fandom.com/wiki/Templars_of_Blood ,"[""T"", ""Blood Angels"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
15273, Tauros, https://warhammer40k.fandom.com/wiki/Tauros ,"[""Imperial Vehicles"", ""T"", ""Imperial Guard"", ""Imperium"", ""Vehicles""]"
26231, Thuyela, https://warhammer40k.fandom.com/wiki/Thuyela ,"[""T"", ""Eldar"", ""Eldar Craftworlds"", ""History"", ""Imperial History""]"
16519, Tempestors, https://warhammer40k.fandom.com/wiki/Tempestors ,"[""T"", ""Space Marines"", ""Space Marine Chapters"", ""Imperium"", ""Unknown Founding""]"
19914, Testudo, https://warhammer40k.fandom.com/wiki/Testudo ,"[""T"", ""Imperial Guard"", ""Imperial Vehicles"", ""Imperium"", ""Vehicles""]"
